loan_amnt,term,int_rate,sub_grade,verification_status,addr_state,dti,open_acc,revol_util,total_acc,last_fico_range_high,last_fico_range_low,avg_cur_bal,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,pct_tl_nvr_dlq,loan_status
11200.0, 60 months,18.99,E3,Verified,MO,36.62,16.0,64.2,31.0,544.0,540.0,7491.0,142.0,25.0,100.0,Charged Off
10000.0, 36 months,7.89,A5,Source Verified,MD,10.03,6.0,28.5,27.0,739.0,735.0,3966.0,232.0,13.0,100.0,Fully Paid
22675.0, 60 months,18.99,E3,Verified,CA,11.24,18.0,48.3,35.0,744.0,740.0,6793.0,206.0,10.0,100.0,Fully Paid
1200.0, 36 months,7.89,A5,Verified,WA,3.71,7.0,7.2,20.0,739.0,735.0,1513.0,140.0,8.0,95.0,Fully Paid
6000.0, 36 months,10.64,B4,Verified,MI,17.9,4.0,0.0,18.0,739.0,735.0,13.0,277.0,12.0,77.8,Fully Paid
8000.0, 36 months,8.38,B1,Verified,TX,27.73,28.0,45.2,35.0,654.0,650.0,5602.0,96.0,8.0,93.9,Fully Paid
20000.0, 36 months,7.89,A5,Source Verified,WV,24.19,9.0,90.4,36.0,689.0,685.0,17603.0,241.0,67.0,100.0,Fully Paid
18000.0, 60 months,18.99,E3,Verified,NJ,15.06,10.0,88.2,36.0,659.0,655.0,6545.0,302.0,0.0,80.6,Fully Paid
15000.0, 36 months,10.64,B4,Verified,TN,25.21,13.0,69.6,33.0,679.0,675.0,8853.0,41.0,27.0,90.9,Fully Paid
15000.0, 36 months,9.76,B3,Verified,CA,19.43,8.0,58.4,25.0,664.0,660.0,3946.0,462.0,2.0,80.0,Fully Paid
15400.0, 36 months,16.55,D2,Source Verified,UT,25.0,6.0,19.7,14.0,794.0,790.0,7386.0,115.0,2.0,85.7,Fully Paid
34625.0, 60 months,22.99,F2,Source Verified,KS,25.54,27.0,83.0,54.0,524.0,520.0,11009.0,351.0,2.0,98.1,Charged Off
11400.0, 36 months,12.59,C2,Verified,CA,17.93,13.0,47.1,25.0,704.0,700.0,4102.0,125.0,13.0,92.0,Fully Paid
35000.0, 36 months,18.99,E3,Source Verified,CA,6.47,11.0,28.3,16.0,654.0,650.0,1413.0,166.0,1.0,92.9,Fully Paid
12000.0, 60 months,21.99,F1,Verified,VA,14.68,13.0,22.6,24.0,569.0,565.0,2120.0,120.0,4.0,100.0,Charged Off
9600.0, 36 months,14.48,C5,Source Verified,NJ,20.96,11.0,33.6,21.0,654.0,650.0,15642.0,135.0,11.0,100.0,Fully Paid
15925.0, 60 months,19.99,E4,Verified,NJ,31.5,15.0,46.8,18.0,559.0,555.0,5582.0,105.0,8.0,94.4,Charged Off
25000.0, 60 months,17.86,D5,Not Verified,IL,15.87,12.0,74.2,21.0,724.0,720.0,28767.0,330.0,13.0,85.7,Fully Paid
20000.0, 60 months,9.76,B3,Source Verified,MA,8.67,12.0,45.4,31.0,794.0,790.0,3358.0,191.0,3.0,90.3,Fully Paid
24000.0, 36 months,9.76,B3,Verified,IL,21.8,6.0,63.0,19.0,539.0,535.0,8949.0,227.0,3.0,100.0,Fully Paid
6000.0, 36 months,15.41,D1,Verified,CA,32.45,11.0,83.1,38.0,584.0,580.0,36029.0,157.0,1.0,100.0,Charged Off
15000.0, 36 months,6.89,A3,Not Verified,TX,14.79,17.0,1.6,27.0,709.0,705.0,2413.0,128.0,4.0,73.1,Fully Paid
29000.0, 36 months,13.18,C3,Verified,AL,23.94,10.0,54.4,45.0,689.0,685.0,4557.0,375.0,21.0,97.7,Fully Paid
5000.0, 36 months,13.18,C3,Verified,FL,26.98,9.0,58.9,13.0,699.0,695.0,7271.0,59.0,0.0,100.0,Fully Paid
8000.0, 36 months,11.99,C1,Source Verified,NY,12.25,11.0,28.1,19.0,674.0,670.0,1092.0,102.0,2.0,68.4,Fully Paid
12000.0, 36 months,9.76,B3,Source Verified,NY,15.48,5.0,81.2,7.0,679.0,675.0,3988.0,188.0,39.0,100.0,Fully Paid
20000.0, 36 months,11.22,B5,Source Verified,CA,0.31,6.0,5.0,14.0,654.0,650.0,100.0,110.0,0.0,78.6,Fully Paid
15000.0, 36 months,10.64,B4,Source Verified,OR,14.96,11.0,68.4,34.0,664.0,660.0,20504.0,167.0,4.0,65.6,Fully Paid
6500.0, 36 months,6.24,A2,Not Verified,KY,21.71,6.0,58.0,26.0,604.0,600.0,3028.0,218.0,6.0,100.0,Charged Off
20000.0, 36 months,13.18,C3,Source Verified,FL,15.45,9.0,59.2,18.0,739.0,735.0,11912.0,252.0,3.0,83.3,Fully Paid
2800.0, 36 months,9.76,B3,Source Verified,TX,11.28,9.0,31.8,18.0,684.0,680.0,5655.0,126.0,36.0,100.0,Fully Paid
25075.0, 60 months,23.99,F3,Verified,KS,34.69,16.0,63.3,34.0,544.0,540.0,9537.0,141.0,8.0,79.4,Charged Off
15000.0, 36 months,7.89,A5,Verified,CA,6.31,10.0,28.0,36.0,799.0,795.0,930.0,418.0,2.0,97.1,Fully Paid
25000.0, 36 months,6.89,A3,Not Verified,WA,30.24,9.0,32.4,30.0,759.0,755.0,6088.0,452.0,59.0,100.0,Fully Paid
15000.0, 36 months,9.76,B3,Source Verified,FL,11.21,5.0,56.2,7.0,779.0,775.0,42864.0,121.0,54.0,100.0,Fully Paid
4000.0, 36 months,14.48,C5,Verified,CA,26.0,26.0,50.1,33.0,704.0,700.0,4180.0,87.0,2.0,100.0,Fully Paid
20000.0, 36 months,11.99,C1,Source Verified,MO,7.86,10.0,65.9,16.0,689.0,685.0,17629.0,122.0,2.0,100.0,Fully Paid
5000.0, 36 months,8.38,B1,Source Verified,FL,15.27,7.0,44.4,17.0,734.0,730.0,36691.0,333.0,17.0,82.4,Fully Paid
20000.0, 36 months,11.22,B5,Not Verified,CA,14.14,17.0,41.2,29.0,564.0,560.0,3973.0,192.0,11.0,100.0,Fully Paid
7200.0, 36 months,8.38,B1,Source Verified,IL,19.1,17.0,38.0,38.0,664.0,660.0,11853.0,213.0,16.0,94.6,Fully Paid
7200.0, 36 months,5.32,A1,Not Verified,MN,4.02,9.0,18.7,46.0,819.0,815.0,29783.0,141.0,16.0,100.0,Fully Paid
6000.0, 36 months,6.24,A2,Verified,WY,5.3,5.0,77.7,6.0,684.0,680.0,1026.0,117.0,20.0,100.0,Fully Paid
11000.0, 36 months,10.64,B4,Not Verified,OR,19.32,9.0,61.0,10.0,674.0,670.0,3079.0,360.0,7.0,100.0,Fully Paid
29850.0, 60 months,13.67,C4,Not Verified,MI,33.78,21.0,21.5,45.0,649.0,645.0,13337.0,185.0,10.0,100.0,Fully Paid
5000.0, 36 months,7.26,A4,Not Verified,TN,18.77,7.0,54.2,9.0,784.0,780.0,16109.0,310.0,2.0,88.9,Fully Paid
20000.0, 36 months,7.26,A4,Not Verified,OH,18.63,14.0,44.6,21.0,694.0,690.0,3333.0,88.0,2.0,100.0,Fully Paid
2400.0, 36 months,13.67,C4,Not Verified,OH,24.15,13.0,59.3,21.0,729.0,725.0,2262.0,108.0,13.0,100.0,Fully Paid
24000.0, 36 months,7.89,A5,Not Verified,MA,18.74,15.0,81.2,37.0,589.0,585.0,30302.0,240.0,24.0,91.9,Charged Off
3000.0, 36 months,11.99,C1,Source Verified,AZ,9.77,4.0,87.5,6.0,524.0,520.0,4440.0,40.0,12.0,100.0,Fully Paid
25500.0, 60 months,19.99,E4,Verified,TX,13.12,5.0,17.1,10.0,524.0,520.0,30327.0,71.0,2.0,100.0,Charged Off
6400.0, 36 months,13.18,C3,Verified,CT,37.73,15.0,63.5,18.0,744.0,740.0,1606.0,121.0,12.0,94.4,Fully Paid
5000.0, 36 months,9.76,B3,Source Verified,MN,16.75,5.0,77.9,9.0,689.0,685.0,31044.0,81.0,9.0,100.0,Fully Paid
17000.0, 36 months,14.48,C5,Source Verified,NJ,13.61,11.0,46.5,26.0,749.0,745.0,38257.0,262.0,5.0,92.3,Fully Paid
28500.0, 60 months,18.49,E2,Source Verified,CA,12.44,9.0,38.0,27.0,564.0,560.0,31021.0,188.0,4.0,100.0,Charged Off
27600.0, 36 months,7.26,A4,Verified,TX,13.9,12.0,63.4,24.0,669.0,665.0,13927.0,164.0,5.0,79.2,Fully Paid
35000.0, 36 months,11.22,B5,Source Verified,TX,17.16,14.0,53.6,21.0,759.0,755.0,47070.0,287.0,54.0,95.2,Fully Paid
8500.0, 36 months,7.89,A5,Source Verified,NM,20.34,10.0,51.1,18.0,719.0,715.0,2389.0,337.0,6.0,86.7,Fully Paid
27950.0, 36 months,13.67,C4,Verified,NY,28.4,11.0,27.0,18.0,524.0,520.0,5244.0,108.0,1.0,94.4,Charged Off
15000.0, 36 months,7.89,A5,Source Verified,PA,15.36,14.0,37.9,20.0,694.0,690.0,5593.0,236.0,7.0,85.0,Fully Paid
9600.0, 36 months,11.22,B5,Source Verified,AZ,26.9,12.0,49.4,19.0,649.0,645.0,20598.0,128.0,11.0,88.9,Fully Paid
10000.0, 36 months,13.67,C4,Source Verified,MO,12.38,9.0,40.7,13.0,514.0,510.0,2307.0,31.0,4.0,100.0,Charged Off
25000.0, 36 months,16.99,D3,Verified,MI,16.74,9.0,24.8,11.0,664.0,660.0,2386.0,47.0,1.0,90.9,Fully Paid
8000.0, 36 months,11.99,C1,Source Verified,FL,20.16,23.0,39.2,28.0,689.0,685.0,13946.0,126.0,1.0,100.0,Fully Paid
12000.0, 36 months,8.38,B1,Source Verified,IL,18.51,15.0,76.3,27.0,584.0,580.0,24104.0,135.0,3.0,100.0,Charged Off
4000.0, 36 months,13.18,C3,Verified,OH,18.15,14.0,68.6,40.0,644.0,640.0,38862.0,415.0,2.0,94.9,Fully Paid
10000.0, 36 months,8.38,B1,Not Verified,CA,9.6,4.0,63.4,14.0,679.0,675.0,4632.0,129.0,28.0,85.7,Fully Paid
9375.0, 36 months,17.57,D4,Source Verified,MS,16.13,6.0,25.6,11.0,614.0,610.0,8876.0,124.0,2.0,100.0,Fully Paid
35000.0, 36 months,11.99,C1,Source Verified,KS,20.61,20.0,24.5,25.0,564.0,560.0,26598.0,185.0,2.0,100.0,Charged Off
4000.0, 36 months,11.99,C1,Not Verified,OR,21.74,7.0,35.7,23.0,769.0,765.0,17142.0,169.0,4.0,95.5,Fully Paid
16275.0, 60 months,17.57,D4,Source Verified,PA,38.75,23.0,44.2,44.0,604.0,600.0,16000.0,316.0,6.0,100.0,Charged Off
3600.0, 36 months,9.17,B2,Source Verified,CA,21.35,17.0,63.0,32.0,729.0,725.0,15625.0,108.0,3.0,90.6,Fully Paid
12500.0, 36 months,7.89,A5,Not Verified,WI,24.74,17.0,64.6,31.0,764.0,760.0,2408.0,212.0,3.0,100.0,Fully Paid
16000.0, 36 months,18.99,E3,Source Verified,CA,15.7,10.0,78.8,12.0,674.0,670.0,1180.0,63.0,1.0,100.0,Fully Paid
21200.0, 36 months,15.41,D1,Source Verified,TX,23.91,11.0,44.9,18.0,689.0,685.0,12511.0,218.0,29.0,100.0,Fully Paid
35000.0, 60 months,13.18,C3,Source Verified,CA,24.68,19.0,79.3,54.0,539.0,535.0,26571.0,168.0,33.0,98.1,Charged Off
4800.0, 36 months,16.55,D2,Not Verified,NE,22.12,5.0,50.7,8.0,594.0,590.0,6707.0,102.0,1.0,85.7,Fully Paid
4000.0, 36 months,11.99,C1,Source Verified,CA,11.35,11.0,70.0,39.0,679.0,675.0,28360.0,210.0,1.0,82.0,Fully Paid
14000.0, 36 months,5.32,A1,Not Verified,VA,11.74,10.0,35.5,31.0,824.0,820.0,35972.0,253.0,10.0,100.0,Fully Paid
3000.0, 36 months,9.76,B3,Verified,OH,16.44,10.0,69.1,14.0,659.0,655.0,9200.0,119.0,19.0,92.9,Fully Paid
20000.0, 36 months,9.17,B2,Source Verified,AZ,11.52,9.0,59.2,36.0,744.0,740.0,37029.0,137.0,4.0,100.0,Fully Paid
18475.0, 36 months,18.99,E3,Source Verified,FL,27.9,31.0,55.3,43.0,689.0,685.0,6390.0,172.0,2.0,93.0,Fully Paid
9600.0, 36 months,12.59,C2,Source Verified,CO,6.23,12.0,94.4,22.0,694.0,690.0,9722.0,141.0,0.0,90.5,Fully Paid
5000.0, 36 months,13.18,C3,Source Verified,NY,2.21,4.0,44.4,13.0,674.0,670.0,889.0,160.0,4.0,92.3,Fully Paid
34600.0, 60 months,14.48,C5,Verified,NJ,20.52,4.0,98.3,20.0,734.0,730.0,129546.0,344.0,117.0,89.5,Fully Paid
10800.0, 60 months,18.99,E3,Not Verified,CA,34.76,10.0,87.6,14.0,684.0,680.0,9709.0,194.0,7.0,100.0,Fully Paid
10000.0, 36 months,9.76,B3,Verified,NY,12.14,5.0,0.2,21.0,614.0,610.0,25744.0,131.0,20.0,95.2,Fully Paid
18000.0, 36 months,8.38,B1,Not Verified,TX,13.2,11.0,49.0,18.0,789.0,785.0,2879.0,157.0,27.0,100.0,Fully Paid
20800.0, 60 months,11.22,B5,Verified,IL,26.12,30.0,53.1,65.0,739.0,735.0,7506.0,186.0,2.0,96.9,Fully Paid
6000.0, 36 months,9.76,B3,Verified,NY,24.36,11.0,74.6,15.0,569.0,565.0,34971.0,271.0,21.0,86.7,Fully Paid
17625.0, 36 months,17.57,D4,Verified,FL,18.86,10.0,30.4,16.0,509.0,505.0,2258.0,169.0,0.0,100.0,Charged Off
16325.0, 36 months,16.99,D3,Source Verified,TX,37.11,16.0,79.3,25.0,524.0,520.0,2464.0,75.0,7.0,100.0,Charged Off
8800.0, 36 months,10.64,B4,Not Verified,OH,21.36,18.0,61.5,44.0,709.0,705.0,10458.0,133.0,2.0,71.4,Fully Paid
9975.0, 36 months,11.22,B5,Source Verified,LA,0.45,3.0,21.0,8.0,749.0,745.0,30454.0,116.0,11.0,100.0,Fully Paid
1600.0, 36 months,13.67,C4,Source Verified,UT,11.53,6.0,78.0,7.0,599.0,595.0,21269.0,133.0,6.0,100.0,Fully Paid
12000.0, 36 months,12.59,C2,Verified,AR,4.66,6.0,79.0,15.0,719.0,715.0,7379.0,114.0,7.0,93.3,Fully Paid
29400.0, 60 months,18.99,E3,Verified,HI,22.14,7.0,80.8,31.0,614.0,610.0,5709.0,62.0,29.0,90.3,Charged Off
5200.0, 36 months,6.24,A2,Source Verified,NY,13.32,6.0,37.1,8.0,759.0,755.0,4758.0,261.0,14.0,87.5,Fully Paid
35000.0, 60 months,17.86,D5,Source Verified,CA,11.57,15.0,66.4,32.0,519.0,515.0,4234.0,190.0,1.0,90.6,Charged Off
20000.0, 36 months,8.38,B1,Verified,CO,4.58,14.0,84.0,27.0,604.0,600.0,52148.0,200.0,4.0,89.0,Fully Paid
12000.0, 36 months,7.89,A5,Verified,MO,21.49,13.0,55.2,44.0,649.0,645.0,16355.0,191.0,21.0,84.1,Fully Paid
8400.0, 36 months,10.64,B4,Source Verified,TX,9.37,9.0,61.0,15.0,534.0,530.0,3956.0,109.0,3.0,60.0,Charged Off
5000.0, 36 months,5.32,A1,Not Verified,NJ,19.7,17.0,70.3,28.0,724.0,720.0,21009.0,446.0,6.0,100.0,Fully Paid
12950.0, 36 months,11.22,B5,Source Verified,OK,9.67,4.0,38.9,21.0,734.0,730.0,4679.0,127.0,18.0,100.0,Fully Paid
21125.0, 36 months,16.99,D3,Source Verified,NY,27.44,13.0,30.6,24.0,559.0,555.0,3858.0,85.0,22.0,100.0,Charged Off
4000.0, 36 months,7.89,A5,Verified,TX,16.88,23.0,23.7,49.0,634.0,630.0,10662.0,97.0,0.0,83.7,Fully Paid
5000.0, 36 months,7.89,A5,Verified,LA,27.64,19.0,6.8,45.0,589.0,585.0,5103.0,116.0,2.0,100.0,Charged Off
6000.0, 36 months,10.64,B4,Verified,MN,18.83,4.0,86.8,6.0,739.0,735.0,9643.0,123.0,12.0,100.0,Fully Paid
2000.0, 36 months,9.76,B3,Verified,AZ,20.66,7.0,51.8,8.0,654.0,650.0,24283.0,48.0,25.0,100.0,Fully Paid
10000.0, 36 months,10.64,B4,Source Verified,NE,6.6,8.0,30.7,12.0,714.0,710.0,896.0,124.0,7.0,100.0,Fully Paid
5600.0, 36 months,8.38,B1,Verified,MN,20.92,8.0,80.1,16.0,754.0,750.0,15831.0,156.0,7.0,87.5,Fully Paid
20000.0, 36 months,11.99,C1,Not Verified,NY,13.98,11.0,80.0,16.0,629.0,625.0,5544.0,174.0,1.0,93.7,Charged Off
15000.0, 36 months,6.89,A3,Not Verified,CT,20.09,19.0,60.2,33.0,644.0,640.0,12472.0,130.0,18.0,100.0,Fully Paid
4800.0, 36 months,15.41,D1,Source Verified,CA,5.57,15.0,30.0,25.0,609.0,605.0,372.0,248.0,9.0,96.0,Charged Off
7000.0, 36 months,6.89,A3,Not Verified,VA,28.88,24.0,25.4,43.0,784.0,780.0,9360.0,115.0,1.0,100.0,Fully Paid
7500.0, 36 months,9.76,B3,Not Verified,NY,10.92,8.0,40.8,13.0,649.0,645.0,3424.0,56.0,3.0,100.0,Fully Paid
25000.0, 36 months,7.89,A5,Source Verified,IL,23.49,22.0,69.8,28.0,699.0,695.0,8572.0,242.0,8.0,100.0,Fully Paid
1800.0, 36 months,13.67,C4,Source Verified,PA,24.39,18.0,78.9,35.0,674.0,670.0,10715.0,164.0,22.0,90.9,Fully Paid
30650.0, 60 months,27.31,G2,Verified,TX,11.45,7.0,15.2,18.0,674.0,670.0,1231.0,78.0,11.0,94.1,Fully Paid
17000.0, 36 months,6.24,A2,Not Verified,MI,23.88,16.0,9.2,37.0,819.0,815.0,18062.0,249.0,7.0,100.0,Fully Paid
16000.0, 36 months,6.24,A2,Source Verified,CA,8.36,7.0,93.1,21.0,679.0,675.0,99056.0,177.0,19.0,90.5,Fully Paid
2500.0, 36 months,14.48,C5,Verified,NY,28.72,19.0,72.0,38.0,634.0,630.0,1897.0,443.0,2.0,100.0,Fully Paid
10000.0, 36 months,11.99,C1,Verified,FL,37.37,9.0,56.2,16.0,734.0,730.0,3585.0,130.0,10.0,100.0,Fully Paid
5700.0, 36 months,14.48,C5,Source Verified,CA,28.32,9.0,88.6,27.0,724.0,720.0,1895.0,587.0,52.0,96.3,Fully Paid
24000.0, 36 months,5.32,A1,Verified,FL,28.49,21.0,53.0,38.0,674.0,670.0,3179.0,155.0,17.0,100.0,Fully Paid
35000.0, 36 months,13.67,C4,Source Verified,OK,15.51,13.0,71.8,25.0,629.0,625.0,9141.0,275.0,11.0,92.0,Fully Paid
3000.0, 36 months,6.89,A3,Source Verified,AR,9.12,11.0,67.6,33.0,679.0,675.0,23472.0,219.0,63.0,84.4,Fully Paid
32000.0, 36 months,9.17,B2,Not Verified,OH,35.35,18.0,70.1,39.0,749.0,745.0,11239.0,138.0,3.0,100.0,Fully Paid
3600.0, 36 months,11.22,B5,Verified,MI,27.54,20.0,37.9,46.0,784.0,780.0,6382.0,316.0,4.0,100.0,Fully Paid
12000.0, 36 months,18.49,E2,Verified,NV,29.89,15.0,46.9,40.0,544.0,540.0,1787.0,115.0,1.0,97.4,Charged Off
20000.0, 36 months,6.89,A3,Not Verified,VA,18.75,14.0,47.1,23.0,804.0,800.0,16229.0,317.0,6.0,82.6,Fully Paid
30000.0, 36 months,9.76,B3,Source Verified,TN,19.35,17.0,43.7,41.0,584.0,580.0,18210.0,287.0,6.0,85.4,Charged Off
7200.0, 36 months,11.22,B5,Source Verified,NY,36.11,13.0,71.7,20.0,644.0,640.0,6763.0,130.0,12.0,80.0,Fully Paid
26750.0, 60 months,10.64,B4,Source Verified,TX,30.83,17.0,60.2,48.0,639.0,635.0,18490.0,200.0,27.0,97.9,Fully Paid
8000.0, 36 months,10.64,B4,Source Verified,FL,19.78,10.0,67.9,21.0,759.0,755.0,16494.0,113.0,14.0,95.0,Fully Paid
30000.0, 36 months,9.76,B3,Source Verified,DC,16.58,11.0,82.8,18.0,759.0,755.0,42027.0,182.0,17.0,88.2,Fully Paid
12000.0, 36 months,13.67,C4,Source Verified,FL,10.01,9.0,38.3,20.0,714.0,710.0,11700.0,177.0,31.0,76.5,Fully Paid
20000.0, 36 months,11.99,C1,Source Verified,TX,13.06,11.0,14.9,27.0,724.0,720.0,1609.0,122.0,1.0,96.3,Fully Paid
19275.0, 36 months,11.99,C1,Source Verified,LA,29.62,13.0,84.5,28.0,704.0,700.0,15185.0,208.0,9.0,100.0,Fully Paid
21000.0, 36 months,7.89,A5,Source Verified,CT,11.49,8.0,56.3,18.0,694.0,690.0,6393.0,165.0,14.0,94.4,Fully Paid
3400.0, 36 months,16.99,D3,Verified,AZ,6.67,22.0,39.4,39.0,614.0,610.0,5709.0,185.0,24.0,92.1,Fully Paid
30000.0, 60 months,21.99,F1,Source Verified,NJ,18.55,20.0,51.7,25.0,664.0,660.0,16677.0,121.0,7.0,87.5,Fully Paid
10000.0, 36 months,10.64,B4,Source Verified,MS,18.49,10.0,37.6,36.0,589.0,585.0,8927.0,273.0,15.0,100.0,Fully Paid
14400.0, 60 months,16.55,D2,Not Verified,MA,21.3,15.0,26.1,32.0,679.0,675.0,1559.0,263.0,1.0,96.3,Fully Paid
9500.0, 36 months,16.55,D2,Source Verified,NY,11.02,8.0,26.8,8.0,574.0,570.0,1409.0,119.0,2.0,100.0,Charged Off
3600.0, 36 months,6.89,A3,Not Verified,GA,21.64,31.0,8.1,47.0,774.0,770.0,4420.0,116.0,11.0,100.0,Fully Paid
10000.0, 36 months,9.17,B2,Source Verified,MD,1.79,13.0,28.3,33.0,734.0,730.0,33993.0,208.0,2.0,87.9,Fully Paid
25000.0, 36 months,6.89,A3,Verified,NY,1.0,10.0,3.7,24.0,764.0,760.0,22272.0,300.0,13.0,100.0,Fully Paid
35000.0, 36 months,13.67,C4,Source Verified,NY,14.02,11.0,55.1,13.0,714.0,710.0,2834.0,327.0,11.0,92.3,Fully Paid
9325.0, 36 months,7.89,A5,Not Verified,CT,22.92,22.0,15.7,41.0,734.0,730.0,14482.0,100.0,8.0,97.4,Fully Paid
10000.0, 36 months,13.18,C3,Source Verified,TX,28.38,6.0,67.7,14.0,604.0,600.0,3429.0,126.0,5.0,100.0,Charged Off
15000.0, 36 months,9.76,B3,Verified,NC,23.44,16.0,37.0,24.0,514.0,510.0,6824.0,126.0,7.0,81.8,Fully Paid
3000.0, 36 months,8.38,B1,Not Verified,AL,32.22,19.0,38.3,50.0,679.0,675.0,8307.0,228.0,5.0,100.0,Fully Paid
35000.0, 60 months,15.41,D1,Source Verified,VA,9.39,8.0,56.5,23.0,549.0,545.0,20398.0,208.0,7.0,91.3,Charged Off
7000.0, 36 months,9.76,B3,Verified,IN,28.28,32.0,34.5,54.0,644.0,640.0,1598.0,117.0,1.0,90.7,Charged Off
12000.0, 36 months,15.41,D1,Source Verified,NC,31.56,17.0,70.8,45.0,569.0,565.0,10454.0,178.0,3.0,82.2,Charged Off
24875.0, 60 months,17.57,D4,Verified,IN,31.16,15.0,24.1,45.0,744.0,740.0,18149.0,156.0,20.0,100.0,Fully Paid
3000.0, 36 months,13.18,C3,Source Verified,AR,16.23,12.0,54.1,18.0,684.0,680.0,1901.0,121.0,5.0,100.0,Fully Paid
4350.0, 36 months,10.64,B4,Verified,IN,26.15,6.0,45.7,13.0,564.0,560.0,2636.0,125.0,4.0,100.0,Charged Off
10825.0, 36 months,12.59,C2,Source Verified,TX,10.83,7.0,39.9,17.0,559.0,555.0,23861.0,195.0,24.0,94.1,Charged Off
3000.0, 36 months,17.57,D4,Verified,TX,30.15,11.0,34.1,26.0,539.0,535.0,7620.0,138.0,1.0,90.9,Charged Off
30000.0, 36 months,15.41,D1,Verified,GA,29.28,6.0,0.0,17.0,759.0,755.0,38743.0,110.0,17.0,100.0,Fully Paid
7200.0, 36 months,11.99,C1,Source Verified,MI,13.71,8.0,60.0,16.0,559.0,555.0,1832.0,318.0,2.0,84.6,Fully Paid
4500.0, 36 months,9.17,B2,Source Verified,MD,18.04,9.0,39.6,19.0,739.0,735.0,3877.0,74.0,20.0,72.2,Fully Paid
3750.0, 36 months,16.55,D2,Source Verified,GA,35.96,16.0,62.4,25.0,504.0,500.0,2792.0,231.0,9.0,100.0,Charged Off
5100.0, 36 months,10.64,B4,Verified,CA,6.96,10.0,36.6,15.0,634.0,630.0,1436.0,145.0,1.0,91.7,Fully Paid
15000.0, 36 months,6.89,A3,Not Verified,IL,9.71,10.0,47.2,20.0,789.0,785.0,30411.0,318.0,1.0,100.0,Fully Paid
7000.0, 36 months,5.32,A1,Source Verified,TX,10.6,18.0,46.2,41.0,779.0,775.0,9498.0,152.0,7.0,97.4,Fully Paid
9900.0, 36 months,7.26,A4,Verified,IL,13.94,8.0,24.7,18.0,749.0,745.0,1742.0,205.0,17.0,77.8,Fully Paid
13625.0, 36 months,13.18,C3,Verified,FL,21.8,21.0,13.8,44.0,634.0,630.0,1296.0,283.0,5.0,93.2,Charged Off
24000.0, 36 months,7.26,A4,Source Verified,TX,14.77,7.0,85.3,25.0,714.0,710.0,57310.0,238.0,7.0,100.0,Fully Paid
15000.0, 36 months,7.26,A4,Source Verified,GA,9.82,23.0,41.8,37.0,589.0,585.0,6492.0,123.0,1.0,100.0,Fully Paid
20000.0, 36 months,11.22,B5,Source Verified,CA,19.45,11.0,60.3,30.0,589.0,585.0,8272.0,227.0,5.0,80.0,Fully Paid
8000.0, 36 months,9.17,B2,Not Verified,NJ,13.34,17.0,41.2,34.0,749.0,745.0,5629.0,135.0,7.0,97.1,Fully Paid
13575.0, 60 months,13.67,C4,Verified,CA,16.18,8.0,39.7,20.0,519.0,515.0,6848.0,110.0,22.0,100.0,Fully Paid
9600.0, 36 months,9.76,B3,Source Verified,CA,3.08,3.0,61.9,21.0,664.0,660.0,1889.0,231.0,11.0,35.0,Fully Paid
15000.0, 36 months,10.64,B4,Not Verified,NY,24.87,13.0,16.4,21.0,689.0,685.0,7932.0,132.0,7.0,100.0,Fully Paid
25000.0, 60 months,19.99,E4,Verified,OH,14.03,9.0,12.6,21.0,544.0,540.0,3891.0,104.0,4.0,100.0,Charged Off
8075.0, 36 months,9.17,B2,Verified,AZ,28.72,11.0,48.0,24.0,719.0,715.0,10697.0,172.0,14.0,87.5,Fully Paid
4000.0, 36 months,11.99,C1,Source Verified,MD,12.76,6.0,79.7,15.0,624.0,620.0,38256.0,100.0,33.0,92.3,Fully Paid
12000.0, 36 months,9.76,B3,Not Verified,CA,31.31,28.0,22.3,59.0,559.0,555.0,8633.0,118.0,7.0,91.4,Charged Off
5000.0, 36 months,12.59,C2,Not Verified,VA,24.58,18.0,58.1,38.0,624.0,620.0,3861.0,266.0,3.0,100.0,Charged Off
10000.0, 36 months,8.38,B1,Source Verified,AL,38.81,6.0,87.6,15.0,569.0,565.0,27655.0,304.0,27.0,92.9,Fully Paid
6000.0, 36 months,10.64,B4,Source Verified,AL,34.83,21.0,65.8,45.0,639.0,635.0,14040.0,344.0,2.0,100.0,Fully Paid
30000.0, 60 months,18.49,E2,Source Verified,DE,18.66,20.0,66.9,46.0,689.0,685.0,6943.0,122.0,14.0,97.8,Fully Paid
3600.0, 36 months,14.48,C5,Verified,FL,16.66,9.0,64.6,13.0,694.0,690.0,8890.0,120.0,10.0,100.0,Fully Paid
35000.0, 36 months,9.76,B3,Verified,GA,15.2,18.0,48.5,42.0,759.0,755.0,21531.0,295.0,8.0,100.0,Fully Paid
17025.0, 36 months,15.41,D1,Not Verified,IL,34.55,21.0,57.4,51.0,554.0,550.0,12443.0,115.0,2.0,98.0,Charged Off
8000.0, 36 months,9.76,B3,Source Verified,LA,23.91,6.0,69.5,31.0,589.0,585.0,14135.0,317.0,33.0,67.7,Charged Off
11325.0, 60 months,17.86,D5,Source Verified,VA,18.99,13.0,94.5,15.0,749.0,745.0,3737.0,39.0,8.0,100.0,Fully Paid
